episode,x,y,z,score,action
197,-0.7038326195514133,0.5662959763736481,0.0,6.320867931454594,"[510.61886556825465, 574.6411870626118, 426.199993853664, 468.74039332744303]"
198,-0.7567222300405257,-0.04216004668216502,0.0,6.3217351391308,"[521.7223013242922, 573.1988088244445, 414.96704954232695, 446.8934311126941]"
199,-1.7175091001662448,-0.9772931424278604,0.0,6.313424268303396,"[503.7248593214139, 570.9817383244708, 418.04343777968717, 462.0268400938408]"
200,-1.3743141586281407,-1.1218760035281086,0.0,6.314432578420581,"[495.2138197136081, 578.1138205396516, 423.992322372928, 469.6054030977436]"
201,-1.4568555390332365,-0.2802362173356351,0.0,6.3174639698048285,"[519.6220874428212, 581.1317846810647, 424.3819893548168, 441.3930007902109]"
202,-1.2388689466695841,-0.7416256574308171,0.0,6.316545434140194,"[570.2513011210101, 607.9131458327969, 425.0633328625717, 408.5755577397931]"
203,-1.6252425352192885,-0.5779673327748946,0.0,6.317423147630219,"[522.8513774014291, 580.4048083641608, 424.36587892722, 427.7139792761741]"
204,-1.019140901795603,-0.7001690801631183,0.0,6.31732906124336,"[531.986261838596, 586.4228132367605, 421.3669494108823, 420.50009524273463]"
205,-0.8793128701221843,-0.48176963823439306,0.0,6.319700768767969,"[573.0787528885742, 602.1553671126152, 418.9868462631278, 394.2961375954163]"
206,-0.9482730507030472,0.26973384515524373,0.0,6.3208972308175895,"[532.6509144597757, 590.8108454553551, 403.610596181618, 437.0704060958292]"
207,-0.4422691822307314,0.4968316555969162,0.0,6.322447281878356,"[559.8812250528846, 597.1433166006559, 415.06235598902674, 404.1683560257519]"
208,-0.1038821653011567,2.6747511535323296,0.0,6.313257642176678,"[565.5978865530213, 598.4353821224241, 437.04435162491393, 389.7547770480865]"
209,-0.9039764522162983,0.49399337382614344,0.0,6.318937740231357,"[540.623679512919, 602.8181662365076, 406.4347471609433, 433.8390373192375]"
210,-0.8763327886388762,0.7513897000892832,0.0,6.319444420447348,"[548.1147651591234, 593.5510242001376, 400.6135799344914, 421.4608329857083]"
211,-0.3658741814401241,0.3415817150329704,0.0,6.323171382071459,"[547.0081940445158, 595.480198491631, 397.47812739797183, 410.0109545562021]"
212,-1.267307445826338,0.035421024075013685,0.0,6.319827590106478,"[555.4603402208862, 587.1392578735812, 419.8673299281895, 411.41183935108313]"
213,-1.4452626562458342,-0.1731621064968229,0.0,6.318607181491649,"[551.4466408896254, 586.8872879938951, 409.33988081504805, 411.8535726998107]"
214,-1.1433660992125623,0.6959970725745666,0.0,6.3176990850553505,"[557.1191593536638, 585.1236490622107, 407.5295056020255, 403.726419126804]"
215,-0.5582041725015388,0.2862065885598094,0.0,6.322305227668872,"[558.7308936866599, 588.3483485062668, 397.32122919389883, 408.6417135783843]"
216,-1.245628895327781,0.27756013322636575,0.0,6.31844341616403,"[554.7544442512157, 595.6346123005359, 401.32959393868975, 410.02358352078625]"
217,-1.1067001077650644,-0.3658160551149542,0.0,6.3190347550661246,"[559.2002227444096, 590.4498259485913, 404.9018708603004, 401.93864047614494]"
218,-1.0931475161063995,-0.14081033938407003,0.0,6.320653960020454,"[560.2086878897809, 592.7206212152055, 405.8358926679409, 395.49070854492476]"
219,-1.3612533235479705,1.1455573826219276,0.0,6.315944012325351,"[569.659669859139, 591.700701547845, 425.2868409307965, 378.11370402465946]"
220,-2.0274156749673176,1.3422384003022445,0.0,6.310917078668533,"[570.7420548108197, 597.8362642762246, 429.8646601662188, 390.99249988372236]"
221,-2.4336137227009984,-0.30201493570614657,0.0,6.313618691359117,"[563.8087134693368, 594.264666512643, 419.07893034395715, 388.32872804471714]"
222,-3.54038431452049,0.7498424761121322,0.0,6.307235604178306,"[547.678182535669, 584.011790573256, 444.05080886355586, 397.087315973639]"
223,-3.483047112652764,2.37701458291524,0.0,6.30146757412479,"[575.7965139270897, 591.8795808674533, 448.47332782835804, 366.17406194814555]"
224,-4.096906322520216,0.9987177550669886,0.0,6.303958918407533,"[569.3982789452109, 596.5415650389932, 446.8876102054843, 380.1477799468896]"
225,-5.458776919820409,0.7875276925266951,0.0,6.298502808700139,"[568.4070152992001, 601.4258819746657, 466.9793208541829, 378.12502971617414]"
226,-5.420993834998881,1.4059711305712386,0.0,6.296413393151334,"[583.13056613318, 589.9232926829762, 450.5312400722826, 356.6271030194424]"
227,1.0804324375813454,1.182127860189207,0.0,6.317027417006018,"[583.2642703153539, 618.176279915868, 396.9128925570835, 355.39860949359166]"
228,-0.4290819270608441,-1.0660505226614352,0.0,6.3194320595554965,"[581.5395850815011, 614.714686504769, 397.8837448786463, 355.2015181490201]"
229,-5.8062427844801,1.2312323086750585,0.0,6.2955387703235575,"[561.4350618322787, 556.9046821708009, 450.95385612224914, 335.65719431912464]"
230,-7.1644619533798375,-0.877515457879042,0.0,6.291014058509636,"[528.2816139160824, 547.6909705679365, 448.01263952500824, 351.4291467422889]"
231,-4.290971999875326,-1.8098221310146945,0.0,6.299360638804639,"[525.3804621708512, 576.4410748958529, 449.20064280011604, 358.85098778705935]"
232,-2.122976568511275,0.2810219669867554,0.0,6.315875325542912,"[515.2487127428105, 577.0010278886296, 430.58759692943585, 350.5839966122587]"
233,-0.5682056262699348,1.78256266185283,0.0,6.315578086053362,"[494.8096512878014, 588.3737788118193, 437.17992503253487, 343.6228867552754]"
234,0.5147700791849135,0.7038129707709734,0.0,6.321227095878676,"[527.0398700129982, 589.8165918625951, 425.84882469409047, 335.91487744668103]"
235,-0.3588464481436839,-0.9924929178768509,0.0,6.320009038130335,"[491.55888968328196, 593.6577456404088, 431.93124619037644, 346.43850675894856]"
236,-0.6592382902267317,-0.5850191510767715,0.0,6.320268307637674,"[516.9587463917002, 595.3861447816201, 417.77709086339655, 349.12623246616516]"
237,-1.103103328239838,1.1944170081788024,0.0,6.315225612464493,"[544.0409113432337, 598.7986943084547, 426.2702689620212, 333.3172490329709]"
238,-3.33557127868238,1.699059270540514,0.0,6.30401963234814,"[537.7370700046507, 568.589704975993, 433.279759835203, 331.4032631662509]"
239,-1.9050836079655382,1.687096824123929,0.0,6.309981606016192,"[515.8379364735342, 591.3396107540481, 422.3542118573631, 362.1396196561995]"
240,-4.398285213592373,0.07774834483492844,0.0,6.306817414255027,"[495.06737463784964, 558.9783151602692, 429.88891688415566, 359.63649178403705]"
241,-4.121406608841076,1.7181397389263566,0.0,6.300424883986294,"[508.87986645692143, 576.8105786510738, 429.4197416684342, 366.484711487101]"
242,-4.9882190186928925,3.396021663284985,0.0,6.290220292469648,"[555.2785007963423, 544.7940301418097, 449.4907063793118, 340.6563135892724]"
243,-4.075685306779955,-1.714929041976405,0.0,6.30256273895116,"[564.91056777272, 545.6421066168518, 442.77744282994826, 347.59027193336345]"
244,-2.120869220218925,1.905293340458331,0.0,6.309040135025923,"[573.0804160549194, 567.6464032353007, 421.60464839413845, 333.07241278554505]"
245,-3.124379569789055,0.142168331855846,0.0,6.3122854786277625,"[569.9051601560388, 547.2611070232786, 430.35239185922575, 335.83963547636273]"
246,-2.172602168246674,2.460541753301212,0.0,6.306355541262528,"[575.4421537665784, 559.9651930151382, 422.93437920250796, 327.88279689552195]"
247,-4.738821950769393,2.3735400554598876,0.0,6.29537864583145,"[513.8374102761335, 550.8182176646843, 407.3447274369783, 371.7876645896144]"
248,-1.4557953942469366,-1.7022682740238178,0.0,6.312387758636934,"[513.9079135933497, 587.8200299450532, 392.00422244040334, 380.6777778801617]"
249,-6.342821511738847,0.2429821443287017,0.0,6.297403319521888,"[561.3666545764062, 516.5191630239548, 456.2723267349425, 340.85105544011174]"
250,-3.4311829148532835,0.6845705834711112,0.0,6.30803532070495,"[558.2154470165508, 552.6607063536201, 406.003779285715, 350.41713969405737]"
251,-3.9145592840246857,-1.473651555336904,0.0,6.30274498274297,"[570.7118385106094, 555.7940227202236, 404.78832162713627, 336.78726191054096]"
252,-3.500628268546278,0.667196649235335,0.0,6.307647842697595,"[572.1834466839989, 555.3285341613652, 418.2203370639141, 331.2796065053899]"
253,-6.1977034904559645,0.513353529403849,0.0,6.298366502566383,"[541.343574568977, 531.5310496963227, 438.3090816184087, 342.26010795981205]"
254,-6.380880083337363,2.576622090603251,0.0,6.288267175874604,"[560.2101323325936, 511.4317615699532, 462.01033358955254, 323.6709998966666]"
255,-6.693697824478083,-5.558310544424146,0.0,6.274270476060113,"[589.8644354923055, 551.9136123301973, 436.47575505802536, 351.19249734443537]"
256,-7.8672967889842145,1.1740559473616874,0.0,6.287677774028509,"[573.8834100460014, 508.5758751783121, 463.66351212164943, 346.33476831221503]"
257,-5.21600785954366,-3.0286830239620945,0.0,6.290785902756509,"[589.1743077843472, 535.9748951606854, 433.28541004025584, 338.6256765029813]"
258,-1.4564410996834365,-2.360120390970288,0.0,6.3089347775882665,"[525.8243314445609, 578.4435352872745, 390.2775108946159, 386.6202792897508]"
259,-2.4327718515569754,-0.6149073912302192,0.0,6.312836646197458,"[553.2735088631279, 539.2419550893674, 407.6408215867902, 327.80157243698716]"
260,-0.7261408849995704,2.5977861934180133,0.0,6.311756712265813,"[509.47901440141084, 537.6194926111922, 392.9337631451954, 358.20395003539613]"
261,-2.6060321981742636,-2.263426807980771,0.0,6.304500619356515,"[557.9626024661512, 554.7335700672787, 406.13926246618496, 327.12536874094303]"
262,1.922378590526785,3.5741399874685555,0.0,6.302217318880668,"[578.8429707065933, 589.1366084726335, 372.4457271433412, 305.6631415605071]"
263,-5.9185003665229035,-0.5639189763236471,0.0,6.297749515133157,"[592.678627858999, 524.7410869190421, 432.0338304227316, 317.3768084351905]"
264,-3.026181528685177,2.809400734298322,0.0,6.300512651140975,"[584.7829633259744, 524.8687288859447, 410.3606010702691, 303.22216423687405]"
265,0.1567298860019077,0.24785503924463068,0.0,6.324513091672831,"[579.355033947547, 563.2756025206764, 386.9961389563601, 306.8599686203708]"
